,State,Total_cases,Confirmed_cases,Probable_cases,New_cases,Probable_newcases,Total_death,Confirmed_deaths,Probable_death,New_Death,Probable_newdeath,Year,Month,Weekday,STATE,RELIGEX,FMFINE,RSTOUTDR,VBMAUTOBAL,NOPAYCOV
2657,SD,"7,336",,,94,0,101,101,0,3,-1,2020,September,Monday,South Dakota,No,No,No,No,Yes
2658,SD,"9,605",,,128,0,146,144,2,0,0,2020,September,Tuesday,South Dakota,No,No,No,No,Yes
2659,SD,"15,571",,,168,0,173,171,2,0,0,2020,September,Wednesday,South Dakota,No,No,No,No,Yes
2660,SD,"27,215",,,774,24,279,277,2,5,0,2020,September,Thursday,South Dakota,No,No,No,No,Yes
2661,SD,"56,311",,,907,24,537,496,41,1,1,2020,September,Friday,South Dakota,No,No,No,No,Yes
2662,SD,"16,638",,,201,0,184,182,2,1,0,2020,September,Sunday,South Dakota,No,No,No,No,Yes
2663,SD,"16,801",,,163,0,184,182,2,0,0,2020,September,Monday,South Dakota,No,No,No,No,Yes
2664,SD,"16,994",,,193,0,184,182,2,0,0,2020,September,Tuesday,South Dakota,No,No,No,No,Yes
2665,SD,"17,291",,,297,0,192,190,2,8,0,2020,September,Wednesday,South Dakota,No,No,No,No,Yes
2666,SD,"17,686",,,395,0,193,191,2,1,0,2020,September,Thursday,South Dakota,No,No,No,No,Yes
2667,SD,"18,075",,,389,0,198,196,2,5,0,2020,September,Friday,South Dakota,No,No,No,No,Yes
2668,SD,"18,444",,,369,0,200,198,2,2,0,2020,September,Saturday,South Dakota,No,No,No,No,Yes
2669,SD,"18,696",,,252,0,202,200,2,2,0,2020,September,Sunday,South Dakota,No,No,No,No,Yes
2670,SD,"18,869",,,173,0,202,200,2,0,0,2020,September,Monday,South Dakota,No,No,No,No,Yes
2671,SD,"19,189",,,320,0,202,200,2,0,0,2020,September,Tuesday,South Dakota,No,No,No,No,Yes
2672,SD,"19,634",,,445,0,202,200,2,0,0,2020,September,Wednesday,South Dakota,No,No,No,No,Yes
2673,SD,"20,097",,,463,0,210,208,2,8,0,2020,September,Thursday,South Dakota,No,No,No,No,Yes
2674,SD,"20,554",,,457,0,216,214,2,6,0,2020,September,Friday,South Dakota,No,No,No,No,Yes
2675,SD,"21,133",,,579,0,218,216,2,2,0,2020,September,Saturday,South Dakota,No,No,No,No,Yes
2676,SD,"21,541",,,408,0,218,216,2,0,0,2020,September,Sunday,South Dakota,No,No,No,No,Yes
2677,SD,"21,738",,,197,0,218,216,2,0,0,2020,September,Monday,South Dakota,No,No,No,No,Yes
2678,SD,"21,997",,,259,0,223,221,2,5,0,2020,September,Tuesday,South Dakota,No,No,No,No,Yes
2679,SD,"22,389",,,392,0,223,221,2,0,0,2020,September,Wednesday,South Dakota,No,No,No,No,Yes
2680,SD,0,,,0,,0,,,0,,2020,October,Friday,South Dakota,No,No,No,No,Yes
2681,SD,5,,,5,,0,,,0,,2020,October,Saturday,South Dakota,No,No,No,No,Yes
2682,SD,536,,,89,,6,,,0,,2020,October,Sunday,South Dakota,No,No,No,No,Yes
2683,SD,"3,517",,,124,0,34,34,0,0,0,2020,October,Monday,South Dakota,No,No,No,No,Yes
2684,SD,"5,604",,,81,0,69,68,1,1,0,2020,October,Tuesday,South Dakota,No,No,No,No,Yes
2685,SD,"7,401",,,65,0,107,106,1,6,1,2020,October,Wednesday,South Dakota,No,No,No,No,Yes
2686,SD,"9,663",,,58,0,146,144,2,0,0,2020,October,Thursday,South Dakota,No,No,No,No,Yes
2687,SD,"15,834",,,263,0,177,175,2,4,0,2020,October,Friday,South Dakota,No,No,No,No,Yes
2688,SD,"27,947",,,732,42,286,284,2,7,0,2020,October,Saturday,South Dakota,No,No,No,No,Yes
2689,SD,"57,334",,,"1,023",6,540,500,40,3,-1,2020,October,Sunday,South Dakota,No,No,No,No,Yes
2690,SD,"29,339",,,414,-4,293,288,5,5,0,2020,October,Tuesday,South Dakota,No,No,No,No,Yes
2691,SD,"30,215",,,876,63,296,291,5,3,0,2020,October,Wednesday,South Dakota,No,No,No,No,Yes
2692,SD,"31,012",,,797,97,304,299,5,8,0,2020,October,Thursday,South Dakota,No,No,No,No,Yes
2693,SD,"31,805",,,793,73,307,302,5,3,0,2020,October,Friday,South Dakota,No,No,No,No,Yes
2694,SD,"32,611",,,806,35,315,310,5,8,0,2020,October,Saturday,South Dakota,No,No,No,No,Yes
2695,SD,"33,269",,,658,30,323,318,5,8,0,2020,October,Sunday,South Dakota,No,No,No,No,Yes
2696,SD,"33,836",,,567,2,323,318,5,0,0,2020,October,Monday,South Dakota,No,No,No,No,Yes
2697,SD,"34,457",,,621,59,330,325,5,7,0,2020,October,Tuesday,South Dakota,No,No,No,No,Yes
2698,SD,"35,044",,,587,22,333,320,13,3,8,2020,October,Wednesday,South Dakota,No,No,No,No,Yes
2699,SD,"36,017",,,973,27,347,334,13,14,0,2020,October,Thursday,South Dakota,No,No,No,No,Yes
2700,SD,"37,202",,,"1,185",53,356,341,15,9,2,2020,October,Friday,South Dakota,No,No,No,No,Yes
2701,SD,"38,141",,,939,86,366,351,15,10,0,2020,October,Saturday,South Dakota,No,No,No,No,Yes
2702,SD,"39,203",,,"1,062",45,375,359,16,9,1,2020,October,Sunday,South Dakota,No,No,No,No,Yes
2703,SD,"39,741",,,538,13,375,359,16,0,0,2020,October,Monday,South Dakota,No,No,No,No,Yes
2704,SD,"40,730",,,989,-1,375,359,16,0,0,2020,October,Tuesday,South Dakota,No,No,No,No,Yes
2705,SD,"42,000",,,"1,270",175,384,368,16,9,0,2020,October,Wednesday,South Dakota,No,No,No,No,Yes
2706,SD,"43,000",,,"1,000",82,403,382,21,19,5,2020,October,Thursday,South Dakota,No,No,No,No,Yes
2707,SD,"44,559",,,"1,559",170,415,394,21,12,0,2020,October,Friday,South Dakota,No,No,No,No,Yes
2708,SD,"45,992",,,"1,433",113,425,404,21,10,0,2020,October,Saturday,South Dakota,No,No,No,No,Yes
2709,SD,0,,,0,,0,,,0,,2020,November,Monday,South Dakota,No,No,No,No,Yes
2710,SD,8,,,3,,1,,,1,,2020,November,Tuesday,South Dakota,No,No,No,No,Yes
2711,SD,626,,,90,,6,,,0,,2020,November,Wednesday,South Dakota,No,No,No,No,Yes
2712,SD,"3,614",,,97,-2,34,34,0,0,0,2020,November,Thursday,South Dakota,No,No,No,No,Yes
2713,SD,"5,665",,,61,0,73,72,1,4,0,2020,November,Friday,South Dakota,No,No,No,No,Yes
2714,SD,"7,454",,,53,0,109,109,0,2,-1,2020,November,Saturday,South Dakota,No,No,No,No,Yes
2715,SD,"9,713",,,50,0,146,144,2,0,0,2020,November,Sunday,South Dakota,No,No,No,No,Yes
2716,SD,"16,117",,,283,0,177,175,2,0,0,2020,November,Monday,South Dakota,No,No,No,No,Yes
2717,SD,"28,564",,,617,75,286,284,2,0,0,2020,November,Tuesday,South Dakota,No,No,No,No,Yes
2718,SD,"58,696",,,"1,362",160,567,517,50,27,10,2020,November,Wednesday,South Dakota,No,No,No,No,Yes
2719,SD,0,,,0,,0,,,0,,2020,December,Wednesday,South Dakota,No,No,No,No,Yes
2720,SD,8,,,0,,1,,,0,,2020,December,Thursday,South Dakota,No,No,No,No,Yes
2721,SD,730,,,104,,6,,,0,,2020,December,Friday,South Dakota,No,No,No,No,Yes
2722,SD,"3,663",,,49,0,39,39,0,5,0,2020,December,Saturday,South Dakota,No,No,No,No,Yes
2723,SD,"5,742",,,77,0,74,74,0,1,-1,2020,December,Sunday,South Dakota,No,No,No,No,Yes
2724,SD,"7,499",,,45,0,109,108,1,0,1,2020,December,Monday,South Dakota,No,No,No,No,Yes
2725,SD,"9,815",,,102,0,147,145,2,1,0,2020,December,Tuesday,South Dakota,No,No,No,No,Yes
2726,SD,"16,437",,,320,0,183,181,2,6,0,2020,December,Wednesday,South Dakota,No,No,No,No,Yes
2727,SD,"28,925",,,361,15,288,283,5,2,3,2020,December,Thursday,South Dakota,No,No,No,No,Yes
2728,DC,0,,,0,,0,,,0,,2020,March,Monday,District of Columbia,No,Yes,Yes,Yes,No
2729,DC,0,,,0,,0,,,0,,2020,March,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2730,DC,757,,,104,,15,,,3,,2020,March,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2731,DC,"5,016",,,219,0,251,,,11,0,2020,March,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2732,DC,"9,016",,,130,0,473,,,3,0,2020,March,Friday,District of Columbia,No,Yes,Yes,Yes,No
2733,DC,"10,435",,,45,0,555,,,1,0,2020,March,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2734,DC,"12,313",,,39,0,586,,,0,0,2020,March,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2735,DC,"14,135",,,58,0,609,,,1,0,2020,March,Monday,District of Columbia,No,Yes,Yes,Yes,No
2736,DC,"15,473",,,50,0,629,,,0,0,2020,March,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2737,DC,"17,524",,,86,0,647,,,0,0,2020,March,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2738,DC,3,,,1,,0,,,0,,2020,March,Friday,District of Columbia,No,Yes,Yes,Yes,No
2739,DC,3,,,0,,0,,,0,,2020,March,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2740,DC,17,,,14,,0,,,0,,2020,March,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2741,DC,22,,,5,,0,,,0,,2020,March,Monday,District of Columbia,No,Yes,Yes,Yes,No
2742,DC,31,,,9,,0,,,0,,2020,March,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2743,DC,39,,,8,,0,,,0,,2020,March,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2744,DC,71,,,32,,0,,,0,,2020,March,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2745,DC,77,,,6,,1,,,1,,2020,March,Friday,District of Columbia,No,Yes,Yes,Yes,No
2746,DC,98,,,21,,1,,,0,,2020,March,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2747,DC,116,,,18,,2,,,1,,2020,March,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2748,DC,137,,,21,,2,,,0,,2020,March,Monday,District of Columbia,No,Yes,Yes,Yes,No
2749,DC,183,,,46,,2,,,0,,2020,March,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2750,DC,231,,,48,,3,,,1,,2020,March,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2751,DC,267,,,36,,3,,,0,,2020,March,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2752,DC,304,,,37,,4,,,1,,2020,March,Friday,District of Columbia,No,Yes,Yes,Yes,No
2753,DC,342,,,38,,5,,,1,,2020,March,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2754,DC,401,,,59,,9,,,4,,2020,March,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2755,DC,495,,,94,,9,,,0,,2020,March,Monday,District of Columbia,No,Yes,Yes,Yes,No
2756,DC,495,,,0,,9,,,0,,2020,March,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2757,DC,0,,,0,,0,,,0,,2020,April,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2758,DC,0,,,0,,0,,,0,,2020,April,Friday,District of Columbia,No,Yes,Yes,Yes,No
2759,DC,902,,,145,,21,,,6,,2020,April,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2760,DC,"5,170",,,154,0,258,,,7,0,2020,April,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2761,DC,"9,120",,,104,0,475,,,2,0,2020,April,Monday,District of Columbia,No,Yes,Yes,Yes,No
2762,DC,"10,447",,,12,0,557,,,2,0,2020,April,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2763,DC,"12,398",,,85,0,587,,,1,0,2020,April,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2764,DC,"14,186",,,51,0,611,,,2,0,2020,April,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2765,DC,"15,519",,,46,0,631,,,2,0,2020,April,Friday,District of Columbia,No,Yes,Yes,Yes,No
2766,DC,"17,601",,,77,0,647,,,0,0,2020,April,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2767,DC,"1,955",,,80,,52,,,2,,2020,April,Monday,District of Columbia,No,Yes,Yes,Yes,No
2768,DC,"2,058",,,103,,67,,,15,,2020,April,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2769,DC,"2,197",,,139,,72,,,5,,2020,April,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2770,DC,"2,350",,,153,,81,,,9,,2020,April,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2771,DC,"2,476",,,126,,86,,,5,,2020,April,Friday,District of Columbia,No,Yes,Yes,Yes,No
2772,DC,"2,666",,,190,,91,,,5,,2020,April,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2773,DC,"2,793",,,127,0,96,,,5,0,2020,April,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2774,DC,"2,927",,,134,,105,,,9,,2020,April,Monday,District of Columbia,No,Yes,Yes,Yes,No
2775,DC,"3,098",,,171,0,112,,,7,0,2020,April,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2776,DC,"3,206",,,108,0,127,,,15,0,2020,April,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2777,DC,"3,361",,,155,0,139,,,12,0,2020,April,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2778,DC,"3,528",,,167,0,153,,,14,0,2020,April,Friday,District of Columbia,No,Yes,Yes,Yes,No
2779,DC,"3,699",,,171,0,165,,,12,0,2020,April,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2780,DC,"3,841",,,142,0,178,,,13,0,2020,April,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2781,DC,"3,892",,,51,0,185,,,7,0,2020,April,Monday,District of Columbia,No,Yes,Yes,Yes,No
2782,DC,"3,994",,,102,0,190,,,5,0,2020,April,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2783,DC,"4,106",,,112,0,205,,,15,0,2020,April,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2784,DC,"4,323",,,217,0,224,,,19,0,2020,April,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2785,DC,0,,,0,,0,,,0,,2020,May,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2786,DC,0,,,0,,0,,,0,,2020,May,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2787,DC,998,,,96,,22,,,1,,2020,May,Monday,District of Columbia,No,Yes,Yes,Yes,No
2788,DC,"5,322",,,152,0,264,,,6,0,2020,May,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2789,DC,"9,199",,,79,0,479,,,4,0,2020,May,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2790,DC,"10,482",,,35,0,559,,,2,0,2020,May,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2791,DC,"12,443",,,45,0,587,,,0,0,2020,May,Friday,District of Columbia,No,Yes,Yes,Yes,No
2792,DC,"14,238",,,52,0,611,,,0,0,2020,May,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2793,DC,"15,547",,,28,0,631,,,0,0,2020,May,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2794,DC,"17,682",,,81,0,650,,,3,0,2020,May,Monday,District of Columbia,No,Yes,Yes,Yes,No
2795,DC,"6,584",,,99,0,350,,,14,0,2020,May,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2796,DC,"6,736",,,152,0,358,,,8,0,2020,May,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2797,DC,"6,871",,,135,0,368,,,10,0,2020,May,Friday,District of Columbia,No,Yes,Yes,Yes,No
2798,DC,"7,042",,,171,0,375,,,7,0,2020,May,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2799,DC,"7,123",,,81,0,383,,,8,0,2020,May,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2800,DC,"7,270",,,147,0,392,,,9,0,2020,May,Monday,District of Columbia,No,Yes,Yes,Yes,No
2801,DC,"7,434",,,164,0,400,,,8,0,2020,May,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2802,DC,"7,551",,,117,0,407,,,7,0,2020,May,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2803,DC,"7,788",,,237,0,412,,,5,0,2020,May,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2804,DC,"7,893",,,105,0,418,,,6,0,2020,May,Friday,District of Columbia,No,Yes,Yes,Yes,No
2805,DC,"7,966",,,73,0,427,,,9,0,2020,May,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2806,DC,"8,110",,,144,0,432,,,5,0,2020,May,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2807,DC,"8,225",,,115,0,440,,,8,0,2020,May,Monday,District of Columbia,No,Yes,Yes,Yes,No
2808,DC,"8,334",,,109,0,440,,,0,0,2020,May,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2809,DC,"8,406",,,72,0,445,,,5,0,2020,May,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2810,DC,"8,492",,,86,0,453,,,8,0,2020,May,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2811,DC,"8,538",,,46,0,460,,,7,0,2020,May,Friday,District of Columbia,No,Yes,Yes,Yes,No
2812,DC,"8,717",,,179,0,462,,,2,0,2020,May,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2813,DC,"8,801",,,84,0,466,,,4,0,2020,May,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2814,DC,0,,,0,,0,,,0,,2020,June,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2815,DC,0,,,0,,0,,,0,,2020,June,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2816,DC,"1,097",,,99,,24,,,2,,2020,June,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2817,DC,"5,461",,,139,0,277,,,13,0,2020,June,Friday,District of Columbia,No,Yes,Yes,Yes,No
2818,DC,"9,269",,,70,0,483,,,4,0,2020,June,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2819,DC,"10,515",,,33,0,561,,,2,0,2020,June,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2820,DC,"12,518",,,75,0,587,,,0,0,2020,June,Monday,District of Columbia,No,Yes,Yes,Yes,No
2821,DC,"14,279",,,41,0,611,,,0,0,2020,June,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2822,DC,"15,652",,,105,0,631,,,0,0,2020,June,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2823,DC,"17,792",,,110,0,652,,,2,0,2020,June,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2824,DC,"9,709",,,55,0,511,,,5,0,2020,June,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2825,DC,"9,767",,,58,0,515,,,4,0,2020,June,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2826,DC,"9,799",,,32,0,515,,,0,0,2020,June,Monday,District of Columbia,No,Yes,Yes,Yes,No
2827,DC,"9,818",,,19,0,520,,,5,0,2020,June,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2828,DC,"9,847",,,29,0,523,,,3,0,2020,June,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2829,DC,"9,903",,,56,0,527,,,4,0,2020,June,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2830,DC,"9,952",,,49,0,530,,,3,0,2020,June,Friday,District of Columbia,No,Yes,Yes,Yes,No
2831,DC,"9,984",,,32,0,531,,,1,0,2020,June,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2832,DC,"10,020",,,36,0,533,,,2,0,2020,June,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2833,DC,"10,058",,,38,0,535,,,2,0,2020,June,Monday,District of Columbia,No,Yes,Yes,Yes,No
2834,DC,"10,094",,,36,0,537,,,2,0,2020,June,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2835,DC,"10,128",,,34,0,541,,,4,0,2020,June,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2836,DC,"10,159",,,31,0,543,,,2,0,2020,June,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2837,DC,"10,185",,,26,0,546,,,3,0,2020,June,Friday,District of Columbia,No,Yes,Yes,Yes,No
2838,DC,"10,216",,,31,0,548,,,2,0,2020,June,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2839,DC,"10,248",,,32,0,550,,,2,0,2020,June,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2840,DC,"10,292",,,44,0,551,,,1,0,2020,June,Monday,District of Columbia,No,Yes,Yes,Yes,No
2841,DC,"10,327",,,35,0,551,,,0,0,2020,June,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2842,DC,0,,,0,,0,,,0,,2020,July,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2843,DC,1,,,1,,0,,,0,,2020,July,Friday,District of Columbia,No,Yes,Yes,Yes,No
2844,DC,"1,211",,,114,,24,,,0,,2020,July,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2845,DC,"5,654",,,193,0,285,,,8,0,2020,July,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2846,DC,"9,332",,,63,0,489,,,6,0,2020,July,Monday,District of Columbia,No,Yes,Yes,Yes,No
2847,DC,"10,569",,,54,0,561,,,0,0,2020,July,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2848,DC,"12,589",,,71,0,589,,,2,0,2020,July,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2849,DC,"14,315",,,36,0,611,,,0,0,2020,July,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2850,DC,"15,697",,,45,0,632,,,1,0,2020,July,Friday,District of Columbia,No,Yes,Yes,Yes,No
2851,DC,"17,891",,,99,0,654,,,2,0,2020,July,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2852,DC,"10,906",,,59,0,568,,,0,0,2020,July,Monday,District of Columbia,No,Yes,Yes,Yes,No
2853,DC,"10,946",,,40,0,568,,,0,0,2020,July,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2854,DC,"11,026",,,80,0,571,,,3,0,2020,July,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2855,DC,"11,076",,,50,0,574,,,3,0,2020,July,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2856,DC,"11,115",,,39,0,577,,,3,0,2020,July,Friday,District of Columbia,No,Yes,Yes,Yes,No
2857,DC,"11,194",,,79,0,578,,,1,0,2020,July,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2858,DC,"11,261",,,67,0,578,,,0,0,2020,July,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2859,DC,"11,339",,,78,0,579,,,1,0,2020,July,Monday,District of Columbia,No,Yes,Yes,Yes,No
2860,DC,"11,427",,,88,0,580,,,1,0,2020,July,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2861,DC,"11,529",,,102,0,580,,,0,0,2020,July,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2862,DC,"11,571",,,42,0,581,,,1,0,2020,July,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2863,DC,"11,649",,,78,0,581,,,0,0,2020,July,Friday,District of Columbia,No,Yes,Yes,Yes,No
2864,DC,"11,717",,,68,0,581,,,0,0,2020,July,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2865,DC,"11,780",,,63,0,581,,,0,0,2020,July,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2866,DC,"11,858",,,78,0,582,,,1,0,2020,July,Monday,District of Columbia,No,Yes,Yes,Yes,No
2867,DC,"11,945",,,87,0,583,,,1,0,2020,July,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2868,DC,"11,999",,,54,0,584,,,1,0,2020,July,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2869,DC,"12,057",,,58,0,584,,,0,0,2020,July,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2870,DC,"12,126",,,69,0,585,,,1,0,2020,July,Friday,District of Columbia,No,Yes,Yes,Yes,No
2871,DC,0,,,0,,0,,,0,,2020,August,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2872,DC,1,,,0,,0,,,0,,2020,August,Monday,District of Columbia,No,Yes,Yes,Yes,No
2873,DC,"1,440",,,229,,27,,,3,,2020,August,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2874,DC,"5,899",,,245,0,304,,,19,0,2020,August,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2875,DC,"9,389",,,57,0,491,,,2,0,2020,August,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2876,DC,"10,642",,,73,0,564,,,3,0,2020,August,Friday,District of Columbia,No,Yes,Yes,Yes,No
2877,DC,"12,653",,,64,0,590,,,1,0,2020,August,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2878,DC,"14,362",,,47,0,611,,,0,0,2020,August,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2879,DC,"15,765",,,68,0,634,,,2,0,2020,August,Monday,District of Columbia,No,Yes,Yes,Yes,No
2880,DC,"18,001",,,110,0,654,,,0,0,2020,August,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2881,DC,"13,024",,,65,0,594,,,1,0,2020,August,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2882,DC,"13,118",,,94,0,594,,,0,0,2020,August,Friday,District of Columbia,No,Yes,Yes,Yes,No
2883,DC,"13,159",,,41,0,597,,,3,0,2020,August,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2884,DC,"13,220",,,61,0,597,,,0,0,2020,August,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2885,DC,"13,273",,,53,0,597,,,0,0,2020,August,Monday,District of Columbia,No,Yes,Yes,Yes,No
2886,DC,"13,325",,,52,0,599,,,2,0,2020,August,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2887,DC,"13,354",,,29,0,600,,,1,0,2020,August,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2888,DC,"13,409",,,55,0,601,,,1,0,2020,August,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2889,DC,"13,469",,,60,0,602,,,1,0,2020,August,Friday,District of Columbia,No,Yes,Yes,Yes,No
2890,DC,"13,534",,,65,0,604,,,2,0,2020,August,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2891,DC,"13,590",,,56,0,604,,,0,0,2020,August,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2892,DC,"13,639",,,49,0,604,,,0,0,2020,August,Monday,District of Columbia,No,Yes,Yes,Yes,No
2893,DC,"13,684",,,45,0,604,,,0,0,2020,August,Tuesday,District of Columbia,No,Yes,Yes,Yes,No
2894,DC,"13,722",,,38,0,605,,,1,0,2020,August,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2895,DC,"13,794",,,72,0,605,,,0,0,2020,August,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2896,DC,"13,851",,,57,0,605,,,0,0,2020,August,Friday,District of Columbia,No,Yes,Yes,Yes,No
2897,DC,"13,925",,,74,0,605,,,0,0,2020,August,Saturday,District of Columbia,No,Yes,Yes,Yes,No
2898,DC,"13,959",,,34,0,606,,,1,0,2020,August,Sunday,District of Columbia,No,Yes,Yes,Yes,No
2899,DC,"13,992",,,33,0,607,,,1,0,2020,August,Monday,District of Columbia,No,Yes,Yes,Yes,No
2900,DC,0,,,0,,0,,,0,,2020,September,Wednesday,District of Columbia,No,Yes,Yes,Yes,No
2901,DC,2,,,1,,0,,,0,,2020,September,Thursday,District of Columbia,No,Yes,Yes,Yes,No
2902,DC,"1,523",,,83,,32,,,5,,2020,September,Friday,District of Columbia,No,Yes,Yes,Yes,No
